###############################################################
## Evolution started on Sun Jun  6 10:57:14 2021
###############################################################
95 	 0.8270309378 	 0.4625853523 	 0.0000000000
96 	 0.8270309378 	 0.4615378661 	 0.0000000000
97 	 0.8270309378 	 0.3853362881 	 0.0000000000
98 	 0.8270309378 	 0.4272814477 	 0.0000000000
99 	 0.8270309378 	 0.4242828670 	 0.0000000000
100 	 0.8270309378 	 0.4375538261 	 0.0000000000
###############################################################
## Evolution ended on Sun Jun  6 11:03:19 2021
## Reason: Evolved till last generation 100
## The best individual was found in generation 93 (fitness: 0.82703094)
###############################################################
